cleaned_tweet,label
የወያኔን ሀጥያት የሚያስተባብሉ እያድበሰበሱ የሚያልፉና የተሳከረ ዘገባ የሚሰሩ አለማቀፍ የሚዲያ ተቋሟት የስራ ፈቃዳቸው እንደማይታገድ ነገው ግራ የሚገባኝ ከዚህ በላይ,0
ቸር ወሬ መልካም ዜና የምንሰማበት ቀን ይሁንልን ጁንታ እልም ብሎ ተደምስሶ አሜሪካ ተስፋ ቆርጣ ኢትዮጵያና ኢትዮጵያውያን አሸንፈን የምንደሰትበት ቀን ይሁንልን አሜን በሉ,0
በፌደራልና በአማራ ክልል መንግስት ግዴለሽነት እያለቅን ያለነዉ,0
የነፍጠኛው ስርአት አቀንቃኝ የሆነው ስዩምተሾመ በሚዲያ ያለው አማራ አብይን ጥሎት ከወጣ ስልጣን ቀን አይቆይም ይለናል,0
ባለክራባት ክራባቱን አውልቆ ባለበት ቦታ በክራባቱ ጠላት ሳያንቀው አካባቢውን መጠበቅ አለበት በአሁኑ ሁኔታ ጠላትህ ያለው ኪስህ መሆኑን አትዘንጋ,0
ዝም በያቸው እነዚህን አውቆ አበዶች እግዚአብሄር የደከመው ቀን የሰራቸውድካም እኮ,0
ህወሀት ጥላቻ ጭካኔ ስግብግብነት አመታት እነዚህን ባህሪዎቹን ይዞ ቢቆይም በዚህ አመት ያደረገው በኢትዮጵያ ታሪክ ተሰምቶ የማያውቅ ነውያሻውን ይፍጅ የመጨረሻው,0
ማነው የተናጠል የቶክስ አቁምን ንቆ የአማራን አፋር ህዝባችንን እየጨፈጨፈ እየዘረፈ ያለው የትህነግ ተላላኪዎች እንደሰው በጭንቅላታችሁ ማሰ,0
አንዳንዶቻችሁ ቀልደኞች ናችሁ በዘመኑ የፋገራ ምርጫ እንኳን አድርጎ የማያውቅ ሰውዬ ጠሚውን ለምርጫ ውጤታቸው እንኳን ደስ ያሎት ሊል አልመጣም ብላችሁ ትንገበገባላ,0
ጉድ በል የሀገሬ ሰው ውሸት እግር አውጥቶ ሲኼድ እግዚኦ ይባላል አይዞሽ ገለቴ,0
አማራ ሆይ ጦር ግንባር ከመዝመትህ በፌት ግዳጂህ ይሰምር በጎረቤትህ በአቅራቢያህ የሚገኘዉን በያንስ ትግሬ በመግደል ግዳጂህን ጀምር ዘላለማዊ ሞት ለትግሬ ድል,0
ስንመታ ልቅሶ ስንመታ ጉራችን መከራ ነውምን ፍጡር ነን,0
ከማንኛውም ተልእ ኮ ይበልጣሉ መጨረሻው ቅርብ የሀጢያት መርከቦች ውዳሴ ይጠብቃል ለአለማት ጌታ ለአላህከማንኛውም ተልእ ኮ ይበልጣሉ መጨረሻው ቅርብ የሀጢያት መርከቦች ውዳሴ ይጠብቃል ለአለማት,2
በድርጊትዎ ቤተሰብዎ እየደማ ለድርጊቶችዎ ዘላለማዊ ህመም ይሰማቸዋል,0
የአዲስ አበባ ከተማ አዲስ ተመራጭ የምክር ቤት አባላት አዳራሽ እየገቡ ይገኛሉ በስድስተኛው ሀገራዊ ምርጫ ህዝብ ድምፅ የተመረጡ የአዲስ አበባ ከተማ አዲስ ምክር ቤት በዛሬው እለት ይመሰረታል,2
እናንተም የውሸት ዘጋቢ ናችሁ,0
ድንግልሽን ያስወሰድሽበትን ጫካ ቤርጎ ስታሳይን እጎበኘዋለን,0
ትግራይ የነበሩትን የትግራይን ህዝብ ሲጠብቁ የነበሩት የመከላከያ አባላትን እንዳደረጋችኋቸው ረስተህ እንደውም ሰቅሎ መጥበስ ይህንን,0
ኢትዮጵያ የተባበሩት መንግስታት ሀላፊዎችን ለማባረር የወሰደችውን ውሳኔ ካልቀየረች አሜሪካ ጠንከር እርምጃ ለመውሰድ ትገደዳለች አንቶኒ ብሊንከን የአሜሪካ ሚ,1
መሬት ሰው የሽንኩርት ዋጋስ አላሳሰበህም,0
ሌባ ሁላ መስሎሀል የማታለል አማራ የለም የምንግዜም የኢትዬጲያ ጠላት ወያኔ የሆነ ትግሬ በሙሉ,0
ጨዋታህ አይጠገብም ስትሸነፉ የተሳሳተ ዜና ትታትራላችሁ,0
የህወሀት አላማ አብይን ከስልጣን ማውረድ ቢሆን ኖሮ ንፁሀንን በግፍ ባልጨፈጨፈ አማራ የዘላለም ጠላታችን ሂሳብ እናወራርዳለን ብሎ በግል,0
ከኢትዮጵያ እንዲወጡ የተደረጉት የሀ ሰራተኞች በንግግር መፍታትና መፍትሄ መፈለጉ ጥሩ የአለም አቀፍ ሀገራት ድጋፉቸውን መቀጠል አለባቸው ሲሆን የኢ,2
ወጋ አለወ አይደል,2
ቆሻሻ የሽርሙጣ ልጅ ምንባትህ ታቃልህ መስቀል,0
ሰፈራችን ከፀጥታ ሀይሎች በመሆን አካባቢያችን በደምብ መጠበቅና ጠንከር ፍተሻ ግድ አዲስና የተለየ ነገር ስናይ ለፀጥታ ሀይሎች ማሳወቅሌላው በአደራ መል,2
ሜካፕ የምትሰሩ ሴቶች ምንአለ ማንነታችሁን የምንለይበት ነገር እንኳን ብታስቀሩልን ምንድንነው ስር ነቀል ለውጥ,0
በነገራችን ኤርትራውያን በፖለቲካ በሆነ አመለካከት ልዩነት ሊኖርህ ይቻላል ተፈጥሯዊ ነገር በምንም ተአምር የሰውን ወድቀት አይመኙም ንፁህ,2
አቶ በለጠ ሞላ ለምታሳየው ለወገኖቻችን ፍቅር የሚደነቅ ነውብዙ የመንግስት ባለስልጣናት መንግስትን ላለማስቀየም በአማራው የሚደርሰውን ግፍ እየሸፋፈኑ አሁ,2
ማንም ሳያስገድደዉ ወዶና ፈቅዶ የአገራችን ህዝብ አካል የሆነን ክፍል በዚህ ማንቋሸሽ የጀርመኑ ሂትለር እአአ ያደረገውን ንግግር ያስታውሰናል ሁለ,0
ቅማላችሁን ይዛቾሁ ገባቾ ዛሬም ኢትዮጵያን ለመብላት አሰፍስፈሻል ምድረ ቅጫማም ሌባ ሁላ ነቅተናል እዴሜ ለአብቾ በሀገር ቀልድ የለም ቆሻሾች,0
የሻእብያ ገረድ ሁላ ተረጋጉ የተበተነው ዱቂት በቅርቡ ከኦነግ በመደመር ፍንፊኔን ከእርኩሱ የሚኒሊክ ሰፋሪዎች ትፀዳለች,0
እውነትህን ትግራይ በኤርትራ ያሁሉ ግፍ ሲደርስባት ምንም ጥቅም ላያገኙ የአዲስአበባ መንገዶች በሳዲስት አረማዊ ደስታ ሰሌብሬሽ እንደተሞሉት,0
ኢትዮጵያን የሚመስል በኢትዮጵያውያን ፍላጎት የሆነ ኢትዮጵያ የሆነ መንግስት ይመሰረታል የጀመርነው ጉዞ ይፋጠናል ባመንበት በመረጥነው መንግስት እንመራለን አዲስ አበባም,2
በየት ሊያመልጡ ፈልገው መንገድ የለም ማንጎ መጠጣት አማራቸው,0
የቤህነን ታጣቂ ቡድን መሪ የሆነው ህድር መሀመድ አሊ በቁጥጥር ስር ዋለ በቤኒሻንጉል ጉምዝ ክልል መንጌ ወረዳ ጎልሞሶ ቀበሌ በቁጥጥር ስር የዋለው የቤህነን ታጣቂ ቡድን,1
የዚህን አካውንት ባለቤት ብታገኙት ትሉታላችሁ በሬ ወለደን አሻሽሎታል,0
የዚያ ርካሽና ጨካኝ ዲያቆን ፅሁፍ,0
ማራዶና የታወሰበት አለም አቀፍ የታንጎ ዳንስ ውድድር በርካታ ጥንዶች የተሳተፉበት አለም አቀፍ የታንጎ ዳንስ ውድድር በአርጀንቲና ከተማ ቦነስ አይረስ ታካሂዷል,2
ዛሬ የውስጥ ጁንታ የማጥራቱ ስራ በሁሉም ግንምባር ስኬታማነበር አመሻሽ በኮሌጅማዞሪያ የጁንታው አፈ ቀላጤ መረጃ ለአሸባሪው ትህነግ ቡድን መረጃ ሲያቀ,0
ፍትህ የሌለበት እውነት የጠፋት ኢትዮጵያ,0
ጎበዝ ባረበ ጭንጫ መሬት ዘር አይዘራም አረም እህል አይሆንም,2
ብለው ከባለቤቱ በመነጠል ጊዜያዊ እስር ቤት ሲያስገቡት ቀሪዎቹ ዘጠኝ ሰዎች የምንሆን አጥፍቶ መታወቂያ ይዞ የለም ብለን ስንጠይቃቸው አናንተንም እንዳናስገባችሁ,0
የሀገራችን ክብር ማንም አይነካትም ኢሻአላህ ኢትዮጳያ ለዘላለምትኑር,2
ቀልቀሎ ስልቻ ስልቻ ቀልቀሎ ለውጥ መጣ,1
እምነትና እድር ሳይኖረውና ሳይሞት ሰላማዊውን የአዲስ አበባ ህዝብ ለመግደል አቅዶ ሊቀበር የነበረ,0
አጋንንት ብዙ ሰው ሲሰራ አይችያለው የዚህ ሰውዬ የሚለየው በግልፅ የሚጠቀምበት እይ ዘመድኩን ይማርህ,0
ድል የሚለው ቃል ለምዶብህ አይደል,0
እንዲያው እንከፍ ነህ ልበል የአማራ ህዝብ ጥርሱን ነክሶብሀ የተረፈረፈውን የትግሬ ወራሪ ሬሳ ደሴን አግማምቶታል የተረፉት አመት ልጆች አባ,0
ኢትዮጵያውያን ከብረት የጠነከረ ማህበራዊ መስተጋብር ያለንና ሚልዮኖች ስንሆን ቤተሰብ የሚቀንት በፍቅር የደረጀ ትስስር ያለን ህዝቦች ነን,2
በቃ የልብስ ቀበቶ የመኪና ቀበቶ አስሬ ሳላደርግ ሊገባ ማለት,1
ኧረ ጥያቄው መልሱ ሆነብኝ አሜሪካና ኢትዮጵያን መሰላችሁኝ እኮ,0
የዘመናችን አሳፋሪ ፓለቲከኞች የሰው ልጅ በየቀኑ በግ እየታረደህዝብ እየተፈናቀለ ቀን እንኳን ሰላም ማደርን በአገሩ የተነፈገ ህዝብ የሚያስተዳድር ፓ,0
አምላኬ ኢየሱስ ክርስቶስ ሆይ የውስጤን የሚረዳልኝ እንዳንተ ማንንም አላገኝም ከአንተ ስሆን ደህንነት ስለሚሰማኝ ለአንተ ለአምላኬ ልቤን ከፍቼ ምስጢሬን አዋይሀለሁ ቃልህ,2
ሰውየው ትህነግ ቡችላ ዝባዝንኬ ታሪክ ከሚቀባጥር አመቱን ግፍ በግልፅ አይናገርም,0
ዝም ብለው ያቁሙት አካባቢያዊ ፒዲ ዘፈን በብዙ የለም ካሜራዎች የሉም ምስክሮች የትግል ምልክቶች ጠቃሚ እንደሚሆኑ ያውቃሉ ነገር በእውነት ሁሉንም እወዳለሁ,1
ኢትዮጵያ የሚጨንቀን ኢትዮጵያዊነት ደማችን ለምንል ጥያቄ ሰዎች ተንበይ በረሀ የወደቁ አቅም ያጡ ዝንጀሮ የሚሯሯጡ ዛሬ,0
በአቅራቢያው የጎን ዲሽ ወረወርኩ ጥንድ ሱሪ የመጣሁት ብዙ ነገር ካለ ለማየት,1
ይህን ታአምር መሰራት የቻለው ወታደር በውግያ ታንክ እየማረከ ቀረፃ ታአምር,2
ክፉ ሰው በዚ እድሜህ ትዋሻለህ,0
ርቀው በህዝባቸው ሞትና ስቃይ የሚደሰቱ በትላንት ማንነታቸው የሚነግዱ የሀገር ጠላት,0
አለበት ከጎረቤት እህት ሀገር ብንረዳዳ ህውሀት አለ አይደል የእድሜልክ ጠላት ከሆነች ግብፅ ተባብሮ የወጋን ባንዳ ነጭ አምላኩ የትግራይ,0
ኤክስፓየርድ ሆነሀል ጊዜው እንዳለፈበት ያሳማ ስጋ,0
የሰው ፍቅር ካለክ ትልቅ ሀይል እንደለህ ቁጠር መለስ በየመንገዱ በወታደር ታጅበህ ስለማቴድ ህወሀት ቀንተው ሞቱ,0
እምዬ ኢትዮጵያ የተባለበትምክኒያት ይመስለኛል አገር እንደእናት እምዬ ተባለች,2
ይኼን ሰራዊት አሰልፈህ ግንባሩ ተሸነፍክ በኋላ ጦርነቱን ዚህ በላይ ማራዘም አላስፈላጊ መስዋህትነት መክፈል,0
ዝም ብለህ ህክምችናህን ጨርስ የማይመቸን ጁንታ,0
የሊጥ ሌባ የመጨረሻው,0
ከባድ ይረሳል የወለድ ያቀዋል ቢሞትም አንጀት ይቁረጥለትና ጥሎት ይሂድ ምንም ማለት ይከብዳል,0
የህወሀቱ የጦር ምርኮኛ ጦርነት እንደተማገደ እዮልኝማ,0
እናሸንፋለን አትጠራጠሪ እማማ ኢትዮጵያ የሀሰት ወሬ ኢትዮጵያውያንን አያሸብረንምበቃ ይበቃል የምህራበ አውሮፓውያን የሀሰት ወሬ,0
እግዚአብሄር ይረዳናል እኛም የመጨረሻ ትግል እናደርጋለን,2
ወቅቱን ያልጠበቀ ዝናብ መሳይ መኮንን,0
ይሄ ሌባ እኮነው ብታይ በስመአ መሬት ከመሬት ወርቅ አልማዝ ታኬሌባ በስመአብ ቃለመሀላ ሲፈፀም እራሱ አያፍርም እኮ,0
እርሱ ሁሉን ነገር ምሉደይአ ቼኞደጓ ምንም ሳይነሱ ልናሆይ ዜጊ ምጅረ ምጣበ ትፊበ ያዚከ ናእ,1
ፍርሀት ቢሉኝ ስሙን አላውቀውም ሞትን በቁሜ ሞቼ አልጠብቀውም,2
ትግሬዎች በሰሜን የኦርቶዶክስ ተዋህዶ ምእመናንን ሲፈጁ በመሀል ደግሞ ሊያ ታደሰ በክትባት ፈጀችው ነውይህ መሆኑን ያለውን አጭር ቪድዮ ተመልክታችሁ ፍረዱ ይህንን,0
ያድርጉ ብለህ ፎጤው በፍርሀት ተወጥሯል የሀየተይን የቆረጣ ስልት ስሙን የወታደራዊ ጥበብ እውቀቱ የላቸውም ጥይቱ ሲተኮ,0
አዱ አመሰግናለውእጅግ አስተዋይ ሴት ነሽ,2
የደፂን ፊትና ባገኝ እለብስ አንቺ ፈካ በይ የባሰ የበአል አከባበር አለና የደም ብዛት ይኑርሽ,0
ኢትዮጵያ አንገት እንዲጠመጠም ታቅዶ የተፃፈው አንቀፅ አድፍጦ ቆይቶ ህወሀት አንገት ይጠመጠማል ብሎ ገመተ ፅድቅና ኩነኔ ቢኖርም ባይኖርም ከክፋት ደግነት,0
ሂድና ፍየል አህያ መድፈር የማይቀራቸው ፋኖዎቹን ጠይቃቸው በእንጨትም አይነካቸዉም,0
የህውሀት ተግባር ቢያናድደን ስሜታዊ ቢያረገን በጭፍን ህውሀት የትግራይ ህዝብ አንድናቸው ማለት ስህተት በርግጥ አመት በውሸት በጥላቻ አስተሳሰባቸውን ቀይሮታል መደበ,0
እስካሁንም እኮ ለማፍረስ ሞክረዋል አልቻሉም እንጂበሱዳን ያስወረሩንም እነሱው ናቸውአገር ለማፍረስ የማለ ድርጅት ግድብ ሊያፈርስ ቢያስብ አይገርምምግ,0
ኢትዮጵያን ማዳን ያለበት ኢትዮጵያዊ ነውጂ አማራ እዳ አለበት,0
የአዲስ አበቤው በየሰፈሩ ተደራጅቶ ነቅቶ ከፓሊስ ቀበሌውን መጠበቁን የተሰራ ብልሀት የለም ከድልም መቀጠል ያለበት ያቀዱት ይዘገንናል,0
ሲቪሊያን የአውሮፕላን ድብደባ መካሄዱን አጥብቄ እቃወማለሁ ወያኔም እንድሁ ከተሞችን ከርቀት ከባድ መሳሪያ ተኩሶ ንፁሀ,0
በዘር የሚተላለፍ በሽታ ይሆን,1
እግዚአብሄርን ነምናአልኝ ጅን ነሽናፍአለን,2
ለራሳቸው ዜጋ እንኳን ያልሆኑ ድህነት የኛ ጠላት ደንቁርና ጓዱ,0
ክቡር አምባሳደር ቬንትሌተሮቹን የስጡን እርሶንና ሌሎች የተሳትፉ በርካታ ወገኖቻችን በዚህ አጋጣሚ ማመስገን እፈልጋልሁ ስንተባበር ብዙ ነገሮችን ማሳካት ይቻ,2
ባጭሩ ኤርትራ አሜሪካን አስጠነቀቀች ኢትዮጵያም ኩራት ተሰማት ነገሩ,1
ህወሀት ደሴን ይዣለሁ ቢልም መንግስት ከተማዋ አሁንም በቁጥጥሬ ስር አለ,1
የኢትዮጵያ ህዝብ በፈጣሪ የተመረቀ መሆኑን ያዉቁና የእለት ኑሮው ከፈጣሪ በመነጋገር በመሆኑ የኢትዮጵያ ህዝብ የምድር ጉልበተኞች ለጊዜው ቀንትዋቸው ቢበድሉትም ውድቀታቸው እንደማይቀር ያምናል,0
ዳግም ለባርነት እጅ አንሰጥም ነገር ጦር ገምባር,2
ሲያምርሽ ውሎ ሲያምርሽ ይቅር ጉዞ ተምበይ ደደቢት እየተጀመረ አቦይ ፀሀይ ስዩም ሰላምታ አቅርቡልን,0
ደሞ ተራው የኛ ማፍረሰ ይቀራል እሱም የዘር ፓለቲካን ማፍረስ,0
እንዴውም ስም እንዲጎድፍ በማድረጋቸው ሊጠየቁ ይገባል,0
