tweet,sentiment
በአርማጭሆ አካባቢ ሕጻናትን፣ ሾፌሮችን እና ግለሰቦችን በማገት ከቤተሰቦቻቸው ገንዘብ በመጠየቅ ሲንቀሳቀሱ የነበሩ ወደ 50 የሚደርሱ ግለሰቦች በቁጥጥር ስር መዋላቸውን የአማራ ክልል…,neutral
በአራት ኪሎም ብዙ ኢትዯጵያውያን በሌላ አደንዛዥ ዕፅ ሰበብ ታስረዋል,negative
Amhara Bank አማራ ባንክ የሼር ሽያጩ ሊጠናቀቅ አራት ቀናቶች ብቻ እንደቀሩት ምን ያህሎቻችሁ ታውቃላችሁ? ባሉት ቀሪ ቀናት ታሪካዊ አሻራችሁን አሳርፉ።,positive
Those diaspora የኢትዮጵያ ሂደው ደሀው ህዝብ ላይ $100k (ዶላር)ማትረፍ ምትፈልጉት ግን: አታፍሩም? ጌታን አትፈሩም? ??damn! ነብሳቹን ለሴጣን መሸጥ እኮ ነው የቀራቹ. ሆሆ,negative
ከሰዎች የተሻልክ ለመሆን ብዙ አትጨነቅ ነገር ግን ከትናንት ማንነትህ የተሻልክ ሰው ለመሆን ብዙ ጣር   መልካም ቀን,positive
ኢትዮጵያ ውስጥ ሆናችሁ Happy new year የምትሉ ሰዎች ሰፈራችሁ ስኖው ይዘንባል እንዴ? ????,negative
አንዱ ታራምፕ የሚጠቅሰው ኮንትራከተር ኢራቅ ተወላጅ ሆኖ ወዳ አሚካ ዜግነት የቀየረ ሆኖ ተገኘ,neutral
ብሔራዊ ባንክ የገንዘብ እጥረት የገጠማቸው ባንኮች የሚበደሩት ገንዘብ በጨረታ አቀረበ,neutral
ግማሽ በጎ አድራጎት ግማሽ መዝናኛ,neutral
በመጨረሻ በዚህ ሰዓት መደሰት እችላለሁ,positive
የተግባር ሰው ሃይላችን ።,positive
ቀጥሎ መሞከር የሚፈልገው ማን ነው ልናሳሳነያ ድገንመ ንትበሳሳነያ ንኛእ ውሰ ድንአ አይ ከሁለታችን አንዱን ይጠብቃሉ ልሳሰመደይ ውዶረበ,neutral
Amhara   ጸረ-አማራ ኃይሎች,negative
ቴድ በአርባምንጭ ያደረገው ቆይታ,neutral
እውነት ነው መስማት የተሳነው ነበር እና ማንኛውንም አሉታዊ አስተያየቶች አትችልም ምናምን ሲሉት አይሰማም ነበር,neutral
የቀለጠ ወሬ !,neutral
ተባረክ እረ ንገርልኝ እንዴ አነሡ የሚያረጉት ፅድቅ ነዉ ምነዉ ሙስሊም አማራዎቹን አላፈናቀሉም ምነዉ ሙስሊም አማራዎችን ቤታቸዉን አላፈረ…,negative
እነሱ ያቀዱት ሴራ ፨ አብይ ፣ ኦነግና ፣ እነ ቁዘማ (ኢዜማ) ያሰቡት !??  ከ90 ቀናት በፊት እስክንድር ነጋና ባልደራሱ በም…,negative
የኢትዮጵያ ዳያስፖራ ትረስት ፈንድ 22 ፕሮጀክት መለየቱን ገለፀ,neutral
ነጮች መንገድ ላይ ሲያዩኝ ጥቁር! ጥቁር! ጥቁር!  ቢሉኝ እንደማለት ነው።  ያሳፍራል።,negative
የኃይማኖት መፃዒ ዕጣ ፈንታ ምን ሊሆን ይችላል?,neutral
ይህን ድንጋይ ራስ ነው ጎፈንድሚ ከፍተው ስቱድዮ እንዲከፍት እርዱ የሚሉን። ማፈሪያ!,neutral
የአማራ: ህዝብ: ከተላላኪዎች: በሚቀጥለው: ምርጫ: እራሱን: ነፃ: አውጥቶ: የአጭርና: የረጅም: ጊዜ: እቅድ: ይዞ: ህልውናውን: መጀመሪያ: የመከላከል: ክዛም: ቀጥሎ: የእረጅም:…,neutral
የችግሮች ዘላቂ መፍትሔ ልዩነት በዴሞክራሲያዊ አስተሳሰብ ልእልና ማመን ስንችል ብቻ ነው::,positive
ለብሔራዊ የኢኮኖሚ አማካሪ ምክር ቤት ገለልተኛ ዕጩ አባላት ለመቀበል ጥሪ ቀረበ,neutral
ጄታ ጥሩ ነው ፣ መርሴሴዝ የተሻለ ነው,positive
አንዳንድ ሰውን “ኧረ አጨቀየኽው!!ማለት ብንለምድ እንዴት መልካም ነበር።ኧረ ድፍረት?? አቦካክም አይነት አለው!!,negative
መቶ ቀናት እንኳን የመፍትሄ ሃሳብ ለማቅረብ ይቅርና ችግሮቹን ራሱ ለመለየት ይበቃ ይሆን? ከህዝቡ ጋር መተዋወቅና ችግሩን ማዳመጥ ራሱ ጊዜ ይወስዳል::,positive
አባቱ እዚህ ወላ ታክሲ ውስጥ ወላ ካፌ  ማማዬ ሂሳብ ልውሰድ  ባባ መልስ ትሰጠኝ ማማዬ ቡናቹ እንዴት ነው? ... ስንባባል ነው ምንውለው??,neutral
ጥላቻ አንድ የእግዚአብሔር አገልጋይ በፓለቲካ ከአገልግሎት ማግለል ነው። እነሱ በዘር እየለዩ፤ እነ እስክንድር በመዝሙር እና እልልታ እየተቀበሉ እና ልዩነት እያስተማሩ የነበሩ የአበበ ገላው እና…,neutral
We call it ቁርቁራ:: በነገራችን ላይ የጦጣ ፍራንክ የሚባለውንስ የሚያውቅ  አለ?,neutral
የተመደቡት 100 ብር አፍ ማዘጊያ ተሰጧቸው የ 3 ብር መንገድ 10 ብር ህብረተሰቡ ሲከፍል መንግስት የሌለ ያስመስላል።,neutral
አዲሱን ዓመት በዲፈረንት ልሞክረው ብዬ ነው -- አመሠግናለሁ??,positive
መንግስት ምዕራብ ኦሮሚያ በሸማቂዎች ላይ እርምጃ እየወሰደ እንደሆነ በይፋ ተናግሯል “ከሸማቂዎቹ ጋር የሚደረግ ድርድር የለም” - አቶ ታዬ ደንደአ “በእርምጃው እየተጎዳ ያለው ህዝቡ…,neutral
እግዚአብሔር ይመስገን ልፋታችን ከንቱ ሆኖ አልቀረም። ከጎናችን ይነበራሁ ግለሰቦች እና ድርጅቶች ፈጣሪ ያክብርልን።,positive
BBC News አማርኛ - ቻይና የሕክምና ባለሙያዎችን ከጥቃት የሚከላከል አዲስ ሕግ አወጣች,neutral
ሰበር ዜና፦ንብረትነቱ የዩክሬን አየርመንገድ የሆነ አውሮፕላን በኢራን መከስከሱን ተክትሎ የ170 መንገደኞች ህይወት አለፈ ከቴህራን ኢማም ሆማኒ ኤርፖርት አውሮፕላኑ ከተነሳ ከደቂቃዎች…,neutral
ጨዋታ     ባልሰማነው እንቆቅልሽ እነሱ በትጫወቱት    ምን አውቅልህ ምን አውቅልሽ ድንገት መልሱ ጠፍቷቸው                 ሃገር ጥሩ ሲባሉ የኛ መሬት ላይ ጠቁመው…,neutral
ከኤጀንሲው ጋር ውነ ንማ ውገልፈሚየ ርከሞመ ሎጥቀ በጣም ከባድ ህመም ነው ርበነ ዬኛደጓ ኔእ,neutral
መልካም እድል,positive
የ16 አመት በህክምና ድንቅ ምስክርነት !,neutral
ከድሮ የኦህዴድ ሰዎች በላይ፤… የዘንድሮ የኦዲፒ ካድሬዎች፤ የኦሮሞ ህዝብ ስቃይ እየደገሱለት እንዳለ ይሰማኛል፡፡,neutral
??????  እነሆ፥ ድንግል ትፀንሳለች ልጅም ትወልዳለች፥ ስሙንም አማኑኤል ይሉታል የተባለው ይፈጸም ዘንድ ይህ ሁሉ ሆኖአል፥ ትርጓሜውም፦ እግዚአብሔር ከእኛ ጋር የሚል ነው።  (ማቴ 1: 23),positive
ደመናውም ሄደ  አዲስ ፀሐይ ወጣ አበባው አፍክቶ  የዓይን ተስፋ መጣ  ወንድምሽ በራፉን መግቢያውን ይዞታል አባትሽ እናትሽ ከእልፉኙ ተቀምጠዋል እንደምን አድርጌ...:)  ሰ  ቀ  ቀ…,positive
ኢትዮጵያ ውስጥ የምትኖር ኢትዮጵያዊ ሴት እንዲህ ዋልታ ረገጥ የምትሆነው ከድህነት ለመላቀቅ እንጂ.....መቼስ ስለ ጨጨብሳ እና ቆጮ ሃሁ ብሎ ለማስተማር ፈልጋ አይመስለኝም,neutral
ትናንት በኬኒያ ላሙ ዳርቻ የጦር ሰፈር በተፈጸመው ጥቃት 3 አሜሪካዊያን ተገድለዋል,negative
መቼ  ይሆን ስለ ኢትዮጵያ መልካም  ዜና የምንሠማው,negative
ማቴ 9 (Mat) 38፤ እንግዲህ የመከሩን ጌታ ወደ መከሩ ሠራተኞች እንዲልክ ለምኑት፡ አላቸው።,neutral
በብሔሩ ተምርጦ የሚገደለው ኦሮሞ ብቻ ነው ? ይሄን ጥያቄ ለጅዋር እንጂ ለታኬ አጠይቀው በሱ የተሳሳተ የዘር ጥላቻ ስለሆነ በየክልሉ ተማሪዎች የሚገደሉት,negative
በእግዚያቢሄር ስራ እስኪ ኣትግባ ኣንተ እርኩስ::,negative
አፋኝነት አናርኪዝም የነገሰበት። አሁን ምን የሚሉት ነገር ነው የመሰብሰብ የመደራጀትን መብት እያፈኑ ነፃና ፍትሀዊ ምርጫ እናደርጋለን የሚሉት። ቀልደኞች,negative
የወተት ተዋጽኦ የሚለው ውስጥ ይጠቃለላል አይደል?,neutral
ምን ጥያቄ አለው ይሄ የሚያሸንፈው ኦንግ,neutral
በሱ ቤት አሁን አገር አያስተዳደረ ነው  ዩኒቨርስቲዎች ይዘጋሉ ሃይማኖት ቦታዎች ይነዳሉ ተማሪዎች በየቀኑ ይሞታሉ ባለስልጣናት በቤታቸው፣በስራ ቦታቸው፣ለስራ ሲሄዱ ይገደላሉ ህዝብ ይሳ…,negative
እግረ መንገድህን ከየትኛው መጽሀፍ የተገኘ እንደሆነ ትነግረን? ተባረክ።,neutral
ታህሳስ 23፣ 2012/ የተሽከርካሪ መለያ ሰሌዳ እጥረት አለ በሚል ተገቢ ያልሆነ ክፍያ የሚጠይቁ ህገ-ወጦች ጉዳይ,negative
ውሻ በቀደደው ጅብ እንደሚገባ ኣውቃቹ በትእግስት ነገሮችን በማስተዋል ብታዩ ይበጃል። ኣንድ ነግር ከእጅ ከዋጣ በሃላ መመለሻ የለውም። በጎ የማያስቡ በግርግርና ሰላም በማወክ፥ ደም በ…,positive
የከርሰ ምድር ውሃው በምን ያክል ርቀት መኖሩን ምርመራውን ይጨምራል ? በውስጥ መስመር ላክልኝ,neutral
ምን ለማለት ፈልገህ ነው? እኛ የምንፈራው የሳውዲ አይነት በሀጉራችን ሽብርተኝነትን እና አክራሪዎችን የሚደግፉ  ምንግስታትን እንጂ ዲሞክራሲያዊ ሀገራትን አይደለም,negative
ብደግፍም ባደግፍም ሰው የመሰብሰብ መብቱ በምንም ተዓምር ሊከለከል ይገባም። አሁን ምን የሚሉት ነገር ነው የመሰብሰብ የመደራጀትን መብት እያፈኑ ነፃና ፍትሀዊ ምርጫ እናደርጋለን የሚሉት።,negative
ደደብ ተማሪ እንደነበርክ ታስታውቃለህ... እውነት/ሀሰት ከተባልክማ your little brainless head would go nuts! ትዕቢት የት እንደሚያደርሳችሁ እናያለን! ቆለጥl…,negative
ይሄ ተላላኪ ደግሞ ይህንን ድፍረት ከወዴት ተዋሰው???,neutral
ETHIOPIA ll በ 50 ሺህ ብር እና በ 1 ወር ጊዜ ውስጥ የተሰራችው መኪና ታርጋ ሊወጣላት ነው!,neutral
የቤቲ ታፈሰን አመል የሚችለዉ ሄኖክ ጋቢ ብቻ ነዉ,negative
ጳውሎስም 13 መጽሃፍ ጽፎ እየሱስን 5ቴ ብቻ ነው የጠቀሰው። ብፓም ብልጽግናን ከ5 ጊዜ በላይ የሚያስታውሰው አይመስለኝም :-),neutral
ኢዜማ በደብረ ብርሃን ከተማ እሁድ ጥር 24 2012 የፓርቲው ከፍተኛ አመራሮች በተገኙበት የውይይት መድረክ አዘጋጅቷል።  ሁላችሁም ተጋብዛችኋል,neutral
በአማራ ክልል ቀድሞ ምርት በተሰበሰበባቸው አካባቢዎች የመስኖ ልማት መጀመሩ ተገለጸ,neutral
ይህን እውነት የተቀበለ ሁሉ ይድናል።,positive
????መኖር ደጉ ኑርልኝ     እሱንም በዱቤ እንዳታደርገው ግን,neutral
የሉቃስ ወንጌል 2 10፤ መልአኩም እንዲህ አላቸው፡— እነሆ፥ ለሕዝቡ ሁሉ የሚሆን ታላቅ ደስታ የምሥራች እነግራችኋለሁና አትፍሩ፤ 11፤ ዛሬ በዳዊት ከተማ መድኃኒት እርሱም ክርስቶስ…,neutral
በሙሉ ልብ ነዋ ያውም:: ??,positive
ክቡር አምባሳደሩ ሀገራችን ባለፉት ጥቂት ዓመታት የገጠሟት ተግዳሮቶች በጠቅላይ ሚኒስተር ዶ/ር አብይ አህመድ አመራር መቀረፍ መጀመራቸውን ገልጸው በቀጣይ የምንመራበት የመደመር ፍኖተ-…,positive
ብ/ር ጀነራል አሳምነው ፅጌ ስብሰባ ለይ እያለ ረሽነው እረሳውን እንደዚህ እንደ ባዕድ ጠላት ጎትተውታል,negative
እውነት እውነት አልመስልህ እያለኝ ነው። ይሄ ሰውዬ የዘመናችን ሙሴ ይሆንን? ምድረ አራሙቻ በዘር ተቧድና ስትናኮት ከርማ ከላይ የተላከው…,negative
እድሜ ለማዳበሪያው ????,neutral
ያወጣው የመገናኛ አካባቢ ዝርፊያ!  መገናኛ አካባቢ ዝርፊያ እጅግ በርክቷል። ከቦርሳ ቅሚያ እስከ መኪና ሿሿ የቀን ተቀን ክስተት ነው። ይህ ቪድዮ በአንድ ታዛቢ ተቀርፆ የተላከልኝ ሲሆን…,negative
ባለፈው ደማቅዋ ባህርዳር ቀጣይነች እንዳልነው፣ ተራዋ ደርዎ በባለኮኮቡ ሰደቅ በውበት ላይ ወበት ጨምራለች.... የጣና ዳር !,positive
ልድገመው  ምርጫው ተራዘመም አልተራዘመ በበጋም ተደረገ በክረምት በኢትዮጵያ እውነተኛ እርቅ እስካልተደረገና ብሔራዊ መግባባት እስካልመጣ ድረስ አዙሪቱ መቀጠሉ አይቀርም።,positive
እግዚአብሄር ያክብርልኝ ????,positive
የመጀመሪያ ፍቅር በር,positive
ፖሊሴድ የተሰኘው አዲሱ አውቶሞቢል ሁሉንም የታክስ ወጪዎች ጨምሮ በ6.5 ሚሊዮን ብር ዋጋ ለገበያ እንደቀረበ ታውቋል፡፡,neutral
አበራ ሞላ ግን ምን አስቦ ነው  ከሰኞ፣ ማክሰኞ፣ ከእሮብ፣ ከሀሙስ፣  ከአርብም፣ ከቅዳሜም ከሁሉም  ቀናት እኛን ደስ የሚለን እሁድለት ለሊት   ብሎ የዘፈነው?  እሁድ ለሊት ከጭንቀት…,negative
ዘሪ ማጥፋት ወንጀል  ሳይከሰስ እንዲሁም የኢትዮጵያ ሕዝብ ይበሳጭ ብሎ  ለምርጫ ይዞ መቅረብ  እንደነ ጃዋሪ አይነቱ ማቅፍ የኢትዮጵያ  ሕዝብ እንደመናቅ ነው።,negative
ዝወረስዎ ንብረት ኤርትራዊያን ንኸምስሉ ኢሎም ከማን ኣይመለሱን። ኣብ ካልእ ከባቢታት ኣስጦቢያ ፥ ደሴ፥ኮምቦልቻ፥ደብረማርቆስ ወዘተ...ንዓመታት ብእምነት ዓቂቦም ክመ…,neutral
የኔ ውድ መልካም እንቅልፍ ??,positive
እመሙዬ በናትሽ እስረኛ ላይ ሽንቷን ስትሸና ያለዉ ቪዲዮ የለሽም,neutral
ብዙ መዘናነጋት ስለሚኖር ለትራፊኮች አሰደሳች ህግ ነው,negative
የአማራ ክልል ወጣቶች ማኅበር ለአማራ ወጣቶች ማኅበር የተሠጠው ፈቃድ እንዲሠረዝ ሲል ለበጎ አድራጎትና ማኅበራት ኤጀንሲ ክስ አስገባ።,negative
አዳሜ ፌስቡክ ላይ ምን አባህ ትሰራለህ ምርጫ ደርሶ የለ ዘግተህ አጥና ??????,negative
የወንድ ዘር ቀድሞ መፍሰስ ችግር,negative
አንብቤዋለሁ የዛሬ አመት አካባቢ... ወርቅ ነው አብርሾ!??,positive
ሰይፉማ አራድዬ ናት። በመጠኑ Louis C.K ን ነው የሚያስታውሰኝ ድርቅናው አለማፈሩ በማይቀለድ በምንለው መቀለዱ,neutral
ሰላም Twitter ውስጥ ነው እንዴ የምትሰራው መላ በይኝ ያልሻት? እንደዚያ ከሆነማ ለመፃፍ ከሚፈለገው 160 ፊደላት ቢያንስ 500 አድርጉልን?,neutral
ተሳስተሃለል፣  ቆም ብለህ ራስህን ጠይቅ ፣ዛሬ ላይ የደረስነው በለውጥ ሃይሎች መስዋእትት መሆኑን አትዘንጋ፡ ይህን  ለማለት ያደረሱህ አነዚህ ሰዎች ናቸው.…,negative
